sample	stable_mse	final_mse	gain	mapping_gate	shape_gate	scale_gate	shift_gate	pattern_entropy
1539	0.3935392797	0.3935392797	0	0	0.2557044029	0.2199798971	0.8499029875	4.121806622
1540	0.3877753317	0.3877753317	0	0	0.2600522637	0.2257125229	0.856231153	4.122216225
1541	0.4035351574	0.4035351574	0	0	0.2601094842	0.2299847305	0.8501178026	4.122464657
1542	0.4300449789	0.4300449789	0	0	0.2590787709	0.2192117125	0.8371373415	4.121794224
1543	0.4548714161	0.4548714161	0	0	0.256278336	0.2026502341	0.8204571605	4.121461868
1544	0.4643124044	0.4643124044	0	0	0.2482757866	0.2174981385	0.8091256022	4.121374607
1545	0.4542019367	0.4542019367	0	0	0.2462222874	0.2199945003	0.8120770454	4.121412277
1546	0.4495835006	0.4495835006	0	0	0.2534903884	0.2264212668	0.8378254771	4.121511936
1547	0.4437539577	0.4437539577	0	0	0.2592582703	0.2229373753	0.8492845893	4.121694565
1548	0.4474652112	0.4474652112	0	0	0.2632316351	0.2241448164	0.8532838225	4.121889591
1549	0.4397032559	0.4397032559	0	0	0.2674748302	0.2146096975	0.8542639613	4.122088432
1550	0.4798486829	0.4798486829	0	0	0.2699299455	0.2094916552	0.8534209132	4.12178278
1551	0.4993235171	0.4993235171	0	0	0.2636629939	0.2007528245	0.8379160762	4.121463299
1552	0.5569839478	0.5569839478	0	0	0.258838594	0.2210976332	0.8377487659	4.121469975
1553	0.5459270477	0.5459270477	0	0	0.2530998588	0.2200262249	0.8316603899	4.121408939
1554	0.4818822742	0.4818822742	0	0	0.2505200505	0.2321984917	0.8343335986	4.121497154
1555	0.4531329572	0.4531329572	0	0	0.2567465603	0.2300493121	0.8479119539	4.1218009
1556	0.4201287627	0.4201287627	0	0	0.2631526887	0.2278458476	0.8558648229	4.12215519
1557	0.4179132581	0.4179132581	0	0	0.2640776038	0.2279431969	0.8517334461	4.12250042
1558	0.439763844	0.439763844	0	0	0.2670205534	0.2065974921	0.8474746943	4.121923447
1559	0.4950788617	0.4950788617	0	0	0.2651582062	0.1959825754	0.8421031237	4.121524334
1560	0.5121570826	0.5121570826	0	0	0.2586634159	0.2089700252	0.8362298608	4.121480465
