sample	stable_mse	final_mse	gain	mapping_gate	shape_gate	scale_gate	shift_gate	pattern_entropy
237	0.9887693524	0.9642649293	0.02450442314	0.5428189039	0.1013630033	0.9233989716	0.795917511	4.007305145
238	0.9962357283	0.9775032997	0.01873242855	0.5437297225	0.1039984226	0.9260460734	0.793073833	4.006162167
239	0.9697334766	0.9710919261	-0.001358449459	0.536411643	0.1039788574	0.925257206	0.7856179476	4.015170574
240	0.9874386787	0.992027998	-0.004589319229	0.4967060089	0.1067618728	0.9102535248	0.7557021379	4.046704769
241	1.001502752	0.999561131	0.001941621304	0.5432280302	0.1029803082	0.9347043633	0.8064516187	4.040380001
242	0.974126637	0.9741902947	-6.365776062e-05	0.5405848622	0.09981962293	0.9406681061	0.8156859875	4.044965267
243	0.9642676115	0.9589472413	0.005320370197	0.5451219082	0.09796755761	0.9407499433	0.8168678284	4.042720795
244	0.9717352986	0.9666087031	0.005126595497	0.5435013175	0.09893067926	0.9356219769	0.8104106188	4.025235653
245	0.9731824994	0.9671185613	0.006063938141	0.5467348695	0.09976135939	0.9347375035	0.8022339344	4.007431984
246	0.9684689641	0.9598665833	0.008602380753	0.538596034	0.1023937315	0.9344220757	0.7963505983	4.015906334
247	0.9605444074	0.9543869495	0.006157457829	0.5310289264	0.1035240963	0.9291054606	0.7835376263	4.018690586
248	0.9920819402	0.9736596942	0.01842224598	0.5007950068	0.104644835	0.9128878713	0.751432538	4.051249027
249	0.9750522375	0.963136375	0.01191586256	0.5475361943	0.0983215645	0.9366085529	0.7983181477	4.036482811
250	0.963252306	0.9606102705	0.002642035484	0.5446462035	0.09965695441	0.9411683083	0.8080324531	4.045820236
251	0.9526963234	0.9485640526	0.004132270813	0.5474337339	0.09929152578	0.9439486265	0.813113451	4.03875351
252	0.9480870366	0.9448122382	0.003274798393	0.5469666719	0.100323312	0.9396749139	0.8098313212	4.019130707
253	0.9544655681	0.9496062398	0.00485932827	0.5465295911	0.1001951024	0.9349539876	0.7975395918	3.993658781
254	0.9358196259	0.9261225462	0.009697079659	0.5441468954	0.1018462554	0.9239920378	0.7753009796	4.00023365
255	0.926741302	0.9221652746	0.004576027393	0.5342285037	0.1028362215	0.9209074974	0.7658082843	4.009180546
256	0.9562503099	0.9541698694	0.002080440521	0.4964347184	0.105915159	0.9034402966	0.7352935076	4.044101715
257	0.9423387647	0.9359238148	0.006414949894	0.5419055223	0.1002726108	0.9356942773	0.7934313416	4.037543297
258	0.9439976811	0.9365606904	0.007436990738	0.5455967784	0.09865132719	0.9383708239	0.8017406464	4.044515133
259	0.9520364404	0.9389298558	0.01310658455	0.5428310037	0.09898284823	0.9406069517	0.8069469929	4.042490482
