sample	stable_mse	final_mse	gain	mapping_gate	shape_gate	scale_gate	shift_gate	pattern_entropy
466	0.413553834	0.413553834	0	0	0.8110169172	0.7173784971	0.8395591974	1.093542695
467	0.4257261157	0.4257261157	0	0	0.8146259785	0.7220261693	0.8425164223	1.093500733
468	0.4265139103	0.4265139103	0	0	0.8056054115	0.7116876245	0.8353476524	1.093523502
469	0.4279465377	0.4279465377	0	0	0.8008025885	0.7044891119	0.8284355998	1.093469143
470	0.453620106	0.453620106	0	0	0.7956959009	0.697758317	0.8234631419	1.093430519
471	0.4416841865	0.4416841865	0	0	0.7968283892	0.6980326176	0.8236523867	1.093518853
472	0.4124988914	0.4124988914	0	0	0.8012225032	0.7032282352	0.8284489512	1.093554974
473	0.3722647429	0.3722647429	0	0	0.8037536144	0.7076097131	0.832256794	1.093609452
474	0.3868707418	0.3868707418	0	0	0.8105223775	0.7167790532	0.8392766118	1.093545675
475	0.3756712973	0.3756712973	0	0	0.8154694438	0.7232038975	0.8440093994	1.093515515
476	0.368462801	0.368462801	0	0	0.8084233403	0.7150123119	0.8377661109	1.093495369
477	0.3896037042	0.3896037042	0	0	0.7975926995	0.7009074092	0.8248178363	1.093428969
478	0.4198494852	0.4198494852	0	0	0.7860047221	0.6878880262	0.8155891895	1.093374491
479	0.4257675409	0.4257675409	0	0	0.7941603661	0.6949862242	0.8203504682	1.09348762
480	0.4002938867	0.4002938867	0	0	0.8010048866	0.702992022	0.8282139897	1.093559146
481	0.3707461953	0.3707461953	0	0	0.8022953272	0.7054112554	0.8296903968	1.093600988
482	0.3712466061	0.3712466061	0	0	0.8086513281	0.7145133018	0.8371770978	1.093572736
483	0.3803938627	0.3803938627	0	0	0.8132811189	0.7209644318	0.8423646092	1.093595624
484	0.3692889512	0.3692889512	0	0	0.8087017536	0.7156030536	0.8383519053	1.093583822
485	0.3917678595	0.3917678595	0	0	0.8057188988	0.7108965516	0.8338823915	1.093529344
486	0.4052937031	0.4052937031	0	0	0.7964519262	0.6986481547	0.8241369128	1.093450785
487	0.4030587673	0.4030587673	0	0	0.7945075035	0.6956732869	0.8214518428	1.093549609
488	0.3525622487	0.3525622487	0	0	0.7945594788	0.6964949965	0.823132813	1.093566775
489	0.3345729709	0.3345729709	0	0	0.8002135158	0.7051377296	0.8312413096	1.093647242
490	0.3321499228	0.3321499228	0	0	0.8038125038	0.7113566995	0.8364760876	1.093586922
491	0.3344297409	0.3344297409	0	0	0.8131628633	0.7232233882	0.8471975923	1.093652844
492	0.3408611417	0.3408611417	0	0	0.8103913665	0.7198405862	0.8437436223	1.093588471
493	0.3425244689	0.3425244689	0	0	0.8005019426	0.7064909935	0.8325549364	1.093607545
494	0.3735019565	0.3735019565	0	0	0.7899317145	0.6946612597	0.8258427978	1.093484282
495	0.3642767966	0.3642767966	0	0	0.7949081659	0.6981028318	0.8273083568	1.093619704
496	0.3311941922	0.3311941922	0	0	0.7988297343	0.701913476	0.8306719661	1.093628287
497	0.3320152164	0.3320152164	0	0	0.8052139282	0.7100157738	0.8361142278	1.093667626
498	0.3340237141	0.3340237141	0	0	0.8122163415	0.7196205854	0.8453863859	1.093695641
499	0.3393853605	0.3393853605	0	0	0.817127049	0.7264325023	0.8503619432	1.093861341
500	0.3385437727	0.3385437727	0	0	0.8122979999	0.7213383317	0.8464084864	1.093845606
501	0.348834604	0.348834604	0	0	0.7979162931	0.7034466863	0.832118988	1.093840957
502	0.3772656024	0.3772656024	0	0	0.7841630578	0.6883504391	0.8209462166	1.09358716
503	0.3771601617	0.3771601617	0	0	0.7907497883	0.6940742135	0.8246207237	1.093658566
504	0.3436199725	0.3436199725	0	0	0.798124671	0.7013195753	0.8299161196	1.093621492
505	0.3287996948	0.3287996948	0	0	0.7997967601	0.7044041753	0.832642436	1.093636751
506	0.3342168033	0.3342168033	0	0	0.8132873774	0.7210331559	0.8465842009	1.093655825
507	0.3421177566	0.3421177566	0	0	0.8168094158	0.7248972654	0.8491123915	1.093840957
508	0.3342659175	0.3342659175	0	0	0.8110060692	0.7194144726	0.845205307	1.093858838
509	0.3328773081	0.3328773081	0	0	0.7952702045	0.6994000673	0.8274861574	1.093820333
510	0.3621797562	0.3621797562	0	0	0.7923826575	0.6965044141	0.8279547691	1.093672395
511	0.3490589261	0.3490589261	0	0	0.7896872163	0.6916619539	0.8219456673	1.093631983
512	0.3374073207	0.3374073207	0	0	0.7905628681	0.6930744052	0.8241311908	1.093679667
513	0.3219067454	0.3219067454	0	0	0.8069642186	0.7127768397	0.8404598236	1.093729138
514	0.3225688338	0.3225688338	0	0	0.8163900971	0.7249167562	0.8495961428	1.093677044
515	0.3272712827	0.3272712827	0	0	0.8178112507	0.727258563	0.8510641456	1.093761206
516	0.3276083767	0.3276083767	0	0	0.8147133589	0.723543644	0.8483376503	1.093809366
517	0.3478710353	0.3478710353	0	0	0.7999708056	0.7049119473	0.8316252828	1.09369278
518	0.3940554559	0.3940554559	0	0	0.7904293537	0.6939257979	0.8245717287	1.093577385
519	0.3999671042	0.3999671042	0	0	0.7968934178	0.6996952891	0.8285489678	1.093644619
520	0.3647915125	0.3647915125	0	0	0.7965018153	0.6989001036	0.8278664351	1.093665719
521	0.3455765843	0.3455765843	0	0	0.8074811101	0.7120199203	0.838168025	1.093722343
