sample	stable_mse	final_mse	gain	mapping_gate	shape_gate	scale_gate	shift_gate	pattern_entropy
441	0.3857787848	0.3857787848	0	0	0	0.9546442628	0.8310546875	4.120951176
442	0.3939205408	0.3939205408	0	0	0	0.9588175416	0.842232585	4.121189594
443	0.4199516773	0.4199516773	0	0	0	0.9609656334	0.8490725756	4.121155262
444	0.4107432663	0.4107432663	0	0	0	0.9592821002	0.843988061	4.121143341
445	0.400587678	0.400587678	0	0	0	0.9578465819	0.8387123942	4.121121883
446	0.3945668042	0.3945668042	0	0	0	0.9531546831	0.8271538615	4.120863914
447	0.4001886249	0.4001886249	0	0	0	0.9458964467	0.8098807335	4.120958805
448	0.4017246366	0.4017246366	0	0	0	0.9511582255	0.8221715093	4.12099123
449	0.4153306186	0.4153306186	0	0	0	0.9480205774	0.8169838786	4.121013165
450	0.416643858	0.416643858	0	0	0	0.9558290839	0.83393085	4.121161938
451	0.3909188211	0.3909188211	0	0	0	0.961075902	0.8489127159	4.121277809
452	0.3997977078	0.3997977078	0	0	0	0.9613988996	0.848198235	4.121391296
453	0.4018622041	0.4018622041	0	0	0	0.9575248957	0.8375042677	4.121379375
454	0.4034113288	0.4034113288	0	0	0	0.949191153	0.8151813745	4.120756149
455	0.406093508	0.406093508	0	0	0	0.9444146752	0.8042578101	4.120830059
456	0.3920250833	0.3920250833	0	0	0	0.9490370154	0.8166375756	4.121038437
457	0.3997629583	0.3997629583	0	0	0	0.9507635832	0.8216466308	4.12098217
458	0.4048905075	0.4048905075	0	0	0	0.9537860155	0.8283247948	4.121172428
459	0.4027962983	0.4027962983	0	0	0	0.9596270323	0.8435121179	4.121335506
460	0.4002818167	0.4002818167	0	0	0	0.9588952661	0.8406975865	4.121582985
461	0.4112629592	0.4112629592	0	0	0	0.9564665556	0.8343681097	4.121477127
462	0.4174767137	0.4174767137	0	0	0	0.9537476301	0.8266095519	4.120882988
463	0.421781987	0.421781987	0	0	0	0.9495585561	0.817185998	4.121033192
464	0.398730278	0.398730278	0	0	0	0.9509648085	0.8223060369	4.121001244
465	0.3933569491	0.3933569491	0	0	0	0.9542030096	0.8290176392	4.12100172
466	0.3978346884	0.3978346884	0	0	0	0.9563456774	0.8347279429	4.121190071
467	0.4168089926	0.4168089926	0	0	0	0.9591657519	0.8423751593	4.121325016
468	0.4141631424	0.4141631424	0	0	0	0.9561963081	0.8337729573	4.121253967
469	0.4029565454	0.4029565454	0	0	0	0.95283252	0.8249440789	4.121254444
470	0.4026803076	0.4026803076	0	0	0	0.9517869353	0.8234865069	4.120938778
471	0.3987467587	0.3987467587	0	0	0	0.9475598931	0.8139064312	4.121001244
472	0.3911664486	0.3911664486	0	0	0	0.9482352734	0.8170677423	4.121087551
473	0.376758486	0.376758486	0	0	0	0.9489035606	0.8204625249	4.121012688
474	0.3749867082	0.3749867082	0	0	0	0.9534971118	0.8290949464	4.121313095
475	0.3701750636	0.3701750636	0	0	0	0.9578219652	0.8417769074	4.121585369
476	0.3671814501	0.3671814501	0	0	0	0.9544479847	0.8342404366	4.121637821
477	0.3665724397	0.3665724397	0	0	0	0.9482981563	0.8191275597	4.121426105
478	0.3978495896	0.3978495896	0	0	0	0.9470992088	0.8133241534	4.120967388
479	0.3848204017	0.3848204017	0	0	0	0.9471612573	0.8133900166	4.121040821
480	0.3738372624	0.3738372624	0	0	0	0.9493014216	0.819617033	4.121138573
